"","latitude","longitude","ratio","vegetationType"
"11448",68,33,0.457364341,"forest"
"11449",68,33,0.225165563,"forest"
"11450",68,34,0.287503558,"forest"
"11451",68,34,0.2825,"forest"
"11452",68,34,0.282988871,"forest"
"11453",68,30,0.227142271,"forest"
"11454",68,87,0.657046792,"forest"
"11455",68,87,0.608974359,"forest"
"11456",68,87,0.55917987,"forest"
"11457",68,87,0.58136517,"forest"
"11458",68,92,0.711309524,"forest"
"11459",68,92,0.612540193,"forest"
"11460",68,92,0.620192308,"forest"
"11461",60.25,25,0.224326293,"forest"
"11462",60.25,25,0.248009101,"forest"
"11463",60.25,25,0.255306246,"forest"
"11464",60.25,25,0.28456453,"forest"
"11465",64.5,55.5,0.453463761,"forest"
"11466",64.5,55.5,0.412428578,"forest"
"11467",64.5,55.5,0.524350649,"forest"
"11468",64.5,55.5,0.3174276,"forest"
"11469",64.5,55.5,0.278710544,"forest"
"11470",64.5,55.5,0.28493035,"forest"
"11471",64.5,55.5,0.399399399,"forest"
"11472",64.5,55.5,0.24426542,"forest"
"11473",64.5,55.5,0.29383192,"forest"
"11474",64.5,55.5,0.397681533,"forest"
"11475",64.5,55.5,0.265927978,"forest"
"11476",64.5,55.5,0.24062713,"forest"
"11477",64.5,55.5,0.523326572,"forest"
"11478",64.5,55.5,0.412961211,"forest"
"11479",64.5,55.5,0.457257602,"forest"
"11480",64.75,-148.25,0.674285714,"forest"
"11481",64.75,-148.25,0.546565983,"forest"
"11482",64.75,-148.25,0.578614881,"forest"
"11483",64.75,-148.25,0.45631068,"forest"
"11484",64.75,-148.25,0.753012048,"forest"
"11485",64.75,-148.25,0.432972523,"forest"
"11486",56.5,101.83,0.431047476,"forest"
"11487",56.5,101.83,0.264329063,"forest"
"11488",56.5,101.83,0.337037037,"forest"
"11489",58.5,83.5,0.358268845,"forest"
"11490",60.5,148,0.488403622,"forest"
"11491",60.5,148,0.624436217,"forest"
"11492",60.5,148,0.915531335,"forest"
"11493",60.5,148,0.906877663,"forest"
"11494",60.5,30,0.187015763,"forest"
"11495",60.5,30,0.195325359,"forest"
"11496",62.5,41,0.132352941,"forest"
"11497",62.5,41,0.168802535,"forest"
"11498",62.5,41,0.178347935,"forest"
"11499",65,45,0.246966019,"forest"
"11500",65,44,0.988203753,"forest"
"11501",65,47,0.320220299,"forest"
"11502",65,47,0.339178956,"forest"
"11503",56.75,48,3.78250591,"forest"
"11504",65.5,60,0.232323232,"forest"
"11505",65.5,90,0.611494253,"forest"
"11506",65.5,90,0.583333333,"forest"
"11507",65.5,90,0.583333333,"forest"
"11508",51,105,0.182016746,"forest"
"11509",57,49,0.260200154,"forest"
"11510",57,49,0.259823183,"forest"
"11511",57,49,0.25997151,"forest"
"11512",57,49,0.260027663,"forest"
"11513",57,49,0.260004522,"forest"
"11514",57,49,0.260018993,"forest"
"11515",57,49,0.260062945,"forest"
"11516",57,49,0.25996457,"forest"
"11517",57,49,0.260032103,"forest"
"11518",57,49,0.260002477,"forest"
"11519",57,49,0.260042036,"forest"
"11520",57,49,0.260692464,"forest"
"11521",57,49,0.259774685,"forest"
"11522",57,49,0.259953162,"forest"
"11523",57,49,0.259911894,"forest"
"11524",57,49,0.260068762,"forest"
"11525",57,49,0.260113093,"forest"
"11526",57,49,0.259902439,"forest"
"11527",57,49,0.259936687,"forest"
"11528",57,49,0.260066847,"forest"
"11529",57,49,0.26002907,"forest"
"11530",57,49,0.259937593,"forest"
"11531",57,61,0.230067434,"forest"
"11532",57,61,0.542635659,"forest"
"11533",57,61,0.21694089,"forest"
"11534",57,61,0.239784117,"forest"
"11535",57,61,0.252611586,"forest"
"11536",57,61,0.365107914,"forest"
"11537",57,61,0.195583596,"forest"
"11538",57,61,0.239219713,"forest"
"11539",57,61,0.256481851,"forest"
"11540",57,59.58,0.462962963,"forest"
"11541",57,59.58,0.357583231,"forest"
"11542",57,59.58,0.380622837,"forest"
"11543",57,59.58,0.337381916,"forest"
"11544",57,59.58,0.341463415,"forest"
"11545",57,59.58,0.364854803,"forest"
"11546",57,59.58,0.360991379,"forest"
"11547",57,59.58,0.355711423,"forest"
"11548",57,59.58,0.44955045,"forest"
"11549",57,59.58,0.432852386,"forest"
"11550",57,59.58,0.290611028,"forest"
"11551",57,59.58,0.169565217,"forest"
"11552",57,59.58,0.201783061,"forest"
"11553",57,59.58,0.189384801,"forest"
"11554",57,59.58,0.196385123,"forest"
"11555",57,59.58,0.193409742,"forest"
"11556",57,59.58,0.163184343,"forest"
"11557",57,59.58,0.188567674,"forest"
"11558",57,59.58,0.1663286,"forest"
"11559",57,59.58,0.132459313,"forest"
"11560",57,59.58,0.19002201,"forest"
"11561",57,59.58,0.164383562,"forest"
"11562",57,59.58,0.24455376,"forest"
"11563",57,59.58,0.203125,"forest"
"11564",57,59.58,0.234338747,"forest"
"11565",57,59.58,0.196428571,"forest"
"11566",57,95,0.197335776,"forest"
"11567",57,95,0.135573166,"forest"
"11568",57,95,0.135534746,"forest"
"11569",57,60.3,0.256849315,"forest"
"11570",57,60.3,0.265120694,"forest"
"11571",57,60.3,0.269453409,"forest"
"11572",57,60.3,0.277764,"forest"
"11573",57,60.3,0.286357449,"forest"
"11574",57,60.3,0.295997697,"forest"
"11575",57,60.3,0.305471418,"forest"
"11576",57,60.3,0.315459711,"forest"
"11577",57,93,0.270254958,"forest"
"11578",57,93,0.231428206,"forest"
"11579",57,93,0.261636988,"forest"
"11580",57,93,0.254313778,"forest"
"11581",57,93,0.217982416,"forest"
"11582",59,77,0.121212121,"forest"
"11583",59,69,1.010869565,"forest"
"11584",59,40,0.500762195,"forest"
"11585",59,93,0.136761341,"forest"
"11586",59,93,0.169479907,"forest"
"11587",59,93,0.184191109,"forest"
"11588",59,93,0.164517686,"forest"
"11589",59,93,0.190467753,"forest"
"11590",59,93,0.182410423,"forest"
"11591",59,34,0.227174531,"forest"
"11592",59,34,0.237973388,"forest"
"11593",59,34,0.302322142,"forest"
"11594",59,99,0.166853761,"forest"
"11595",59,60.83,0.584203655,"forest"
"11596",59,60.83,0.195718037,"forest"
"11597",61,87,0.172413793,"forest"
"11598",61,87,0.186640472,"forest"
"11599",61,87,0.190045249,"forest"
"11600",61,87,0.162763466,"forest"
"11601",61,87,0.16722408,"forest"
"11602",61,87,0.166134185,"forest"
"11603",61,87,0.195876289,"forest"
"11604",61,87,0.169596691,"forest"
"11605",61,87,0.167037862,"forest"
"11606",61,87,0.181333333,"forest"
"11607",61,87,0.190972222,"forest"
"11608",61,87,0.12605042,"forest"
"11609",61,87,0.108516484,"forest"
"11610",61,87,0.115463918,"forest"
"11611",61,87,0.121057118,"forest"
"11612",61,87,0.1332324,"forest"
"11613",61,87,0.141555711,"forest"
"11614",61,87,0.154211957,"forest"
"11615",61,87,0.153526971,"forest"
"11616",61,87,0.15778098,"forest"
"11617",61,87,0.175241158,"forest"
"11618",61,87,0.168381665,"forest"
"11619",61,87,0.16943128,"forest"
"11620",61,87,0.180743243,"forest"
"11621",61,87,0.206451613,"forest"
"11622",61,87,0.135483871,"forest"
"11623",61,87,0.101832994,"forest"
"11624",61,87,0.104669887,"forest"
"11625",61,87,0.117166213,"forest"
"11626",61,87,0.123636364,"forest"
"11627",61,87,0.134020619,"forest"
"11628",61,87,0.146017699,"forest"
"11629",61,87,0.151279199,"forest"
"11630",61,87,0.157647059,"forest"
"11631",61,87,0.164257556,"forest"
"11632",61,87,0.164424514,"forest"
"11633",61,87,0.171428571,"forest"
"11634",61,87,0.172222222,"forest"
"11635",61,87,0.591836735,"forest"
"11636",61,87,0.120535714,"forest"
"11637",61,87,0.08797654,"forest"
"11638",61,87,0.095768374,"forest"
"11639",61,87,0.111320755,"forest"
"11640",61,87,0.120748299,"forest"
"11641",61,87,0.124006359,"forest"
"11642",61,87,0.138248848,"forest"
"11643",61,87,0.14992272,"forest"
"11644",61,87,0.149671053,"forest"
"11645",61,87,0.161172161,"forest"
"11646",61,87,0.167019027,"forest"
"11647",61,87,0.154891304,"forest"
"11648",61,87,0.16064257,"forest"
"11649",61,87,0.456521739,"forest"
"11650",61,51,1.352459016,"forest"
"11651",61,51,1.347826087,"forest"
"11652",61,51,1.352564103,"forest"
"11653",63,152,1.695573622,"forest"
"11654",63,152,1.377089479,"forest"
"11655",63,151,0.219473264,"forest"
"11656",63,151,0.23984375,"forest"
"11657",63,151,0.148514851,"forest"
"11658",63,129,0.18658517,"forest"
"11659",63,145,0.380952381,"forest"
"11660",63,42,2.986111111,"forest"
"11661",66,87.3,0.192686357,"forest"
"11662",66,87.3,0.217630854,"forest"
"11663",66,87.3,0.233497537,"forest"
"11664",66,87.3,0.228007181,"forest"
"11665",66,87.3,0.244424621,"forest"
"11666",66,53,0.440168107,"forest"
"11667",66,53,0.154913172,"forest"
"11668",66,53,0.170403587,"forest"
"11669",66,53,0.158154722,"forest"
"11670",66,53,0.439890027,"forest"
"11671",66,28,0.230075465,"forest"
"11672",66,28,0.23255814,"forest"
"11673",55.25,-114.75,0.94,"forest"
"11674",55.25,-114.75,1.54,"forest"
"11675",59.25,30,0.307349666,"forest"
"11676",59.25,30,0.311614731,"forest"
"11677",59.25,30,0.345020325,"forest"
"11678",66.5,60,1.023359288,"forest"
"11679",66.5,48,0.293910418,"forest"
"11680",57.5,41,0.323339781,"forest"
"11681",57.5,60.33,0.525284202,"forest"
"11682",57.5,60.33,0.822637106,"forest"
"11683",57.5,60.33,0.397877984,"forest"
"11684",59.5,30.58,0.24928092,"forest"
"11685",59.5,30.58,0.251662772,"forest"
"11686",59.5,30.58,0.228245364,"forest"
"11687",59.5,60,0.287218045,"forest"
"11688",59.5,40.5,0.091533181,"forest"
"11689",59.5,40.5,0.231213873,"forest"
"11690",59.5,40.5,0.206489676,"forest"
"11691",59.5,40.5,0.212765957,"forest"
"11692",59.5,40.5,0.230341541,"forest"
"11693",59.5,40.5,0.228571429,"forest"
"11694",59.5,44,0.256651017,"forest"
"11695",59.5,44,0.228642694,"forest"
"11696",59.5,44,0.237643787,"forest"
"11697",59.5,44,0.226650062,"forest"
"11698",59.5,44,0.222307989,"forest"
"11699",59.5,44,0.225862244,"forest"
"11700",59.5,44,0.204416592,"forest"
"11701",59.5,44,0.232999187,"forest"
"11702",59.5,44,0.212737127,"forest"
"11703",59.5,44,0.209026128,"forest"
"11704",59.5,44,0.21251018,"forest"
"11705",59.5,44,0.219092332,"forest"
"11706",59.5,44,0.229389053,"forest"
"11707",59.5,44,0.218468182,"forest"
"11708",59.5,44,0.219303838,"forest"
"11709",59.5,44,0.166493236,"forest"
"11710",59.5,44,0.169282511,"forest"
"11711",59.5,44,0.158870256,"forest"
"11712",59.5,44,0.178912113,"forest"
"11713",59.5,44,0.170968965,"forest"
"11714",59.5,44,0.173791334,"forest"
"11715",59.5,44,0.161342024,"forest"
"11716",59.5,44,0.234463277,"forest"
"11717",59.5,44,0.213486279,"forest"
"11718",59.5,33,0.146648586,"forest"
"11719",59.5,90,0.167192429,"forest"
"11720",59.5,90,0.166666667,"forest"
"11721",61.5,45,0.214088398,"forest"
"11722",61.5,45,0.24566474,"forest"
"11723",61.5,45,0.241726619,"forest"
"11724",61.5,45,0.221112696,"forest"
"11725",61.5,45,0.197163121,"forest"
"11726",61.5,45,0.171787709,"forest"
"11727",61.5,34.52,0.197783298,"forest"
"11728",61.5,34.52,0.205097807,"forest"
"11729",61.5,34.52,0.209125475,"forest"
"11730",61.5,34.52,0.215731195,"forest"
"11731",61.5,34.52,0.20409469,"forest"
"11732",61.5,34.52,0.193307973,"forest"
"11733",61.5,34.52,0.189071535,"forest"
"11734",61.5,34.52,0.186871952,"forest"
"11735",61.5,41,0.134726858,"forest"
"11736",61.5,41,0.200066138,"forest"
"11737",61.5,41,0.132,"forest"
"11738",63.5,38.67,0.214497855,"forest"
"11739",63.5,38.67,0.208023774,"forest"
"11740",63.5,38.67,0.207335329,"forest"
"11741",63.5,38.67,0.187055743,"forest"
"11742",63.5,38.67,0.185564258,"forest"
"11743",63.5,38.67,0.236205227,"forest"
"11744",63.5,38.67,0.267907857,"forest"
"11745",63.5,38.67,0.175023165,"forest"
"11746",67,35,1.269565217,"forest"
"11747",67,35,1.403508772,"forest"
"11748",67,35,1.477477477,"forest"
"11749",67,35,1.791666667,"forest"
"11750",67,35,1.231578947,"forest"
"11751",67,35,1.689320388,"forest"
"11752",67,35,1.50877193,"forest"
"11753",67,35,1.269565217,"forest"
"11754",67,123,0.221662469,"forest"
"11755",67,32,0.182785432,"forest"
"11756",67,32,0.230946882,"forest"
"11757",67,32,0.230129226,"forest"
"11758",67,32,0.221710779,"forest"
"11759",67,33,0.172879069,"forest"
"11760",67,33,0.222482436,"forest"
"11761",67,33,0.215998808,"forest"
"11762",67.5,34,0.362304091,"forest"
"11763",67.5,35,0.23255814,"forest"
"11764",67.5,35,0.305240411,"forest"
"11765",67.5,35,0.308383234,"forest"
"11766",67.5,35,0.313938199,"forest"
"11767",67.5,35,0.294591822,"forest"
"11768",67.5,35,0.292351175,"forest"
"11769",67.5,35,0.30072589,"forest"
"11770",67.5,35,0.251793186,"forest"
"11771",67.5,35,0.523961661,"forest"
"11772",67.5,35,0.23255814,"forest"
"11773",67.5,35,0.232216495,"forest"
"11774",67.5,35,0.232743583,"forest"
"11775",64.67647803,60.55577188,0.691860465,"forest"
"11776",62.21834915,101.8981707,0.254807692,"forest"
"11777",63.98896126,108.2938633,0.287943262,"forest"
"11778",57.67077264,89.84128575,0.252109705,"forest"
"11779",51.61422107,138.8066873,0.287943262,"forest"
"11780",62.82802051,47.67571106,0.291066282,"forest"
"11781",63.71226441,109.740015,0.287943262,"forest"
"11782",51.79922816,114.2818535,0.235745614,"forest"
"11783",57.90178251,66.80048068,0.214190094,"forest"
"11784",50.86201162,143.1648525,0.208044383,"forest"
"11785",51.57689063,139.7576081,0.252109705,"forest"
"11786",49.87519187,142.8505406,0.252109705,"forest"
"11787",55.26972011,99.87662761,0.149282297,"forest"
"11788",63.11626024,86.33054156,0.232,"forest"
"11789",64.18063472,122.6274079,0.232,"forest"
"11790",66.22988051,159.2945384,0.232,"forest"
"11791",68.34138627,151.6354166,0.928176796,"forest"
"11792",65.88936922,42.03104651,0.291066282,"forest"
"11793",64.45075783,86.95372896,0.455737705,"forest"
"11794",51.25675151,132.7992543,0.398305085,"forest"
"11795",52.58949846,105.4611364,0.235745614,"forest"
"11796",56.775866,94.04065863,0.149282297,"forest"
"11797",62.31494398,130.6182384,0.287943262,"forest"
"11798",61.07591349,66.59110522,0.215277778,"forest"
"11799",50.22179831,137.7116548,0.595441595,"forest"
"11800",54.93520679,58.47723427,0.235745614,"forest"
"11801",49.45434837,143.9682544,0.252109705,"forest"
"11802",66.83026033,151.5689962,0.232,"forest"
"11803",64.88767045,34.68224011,0.455737705,"forest"
"11804",60.08,30.67,0.355915066,"forest"
"11805",60.08,30.67,0.382324688,"forest"
"11806",54.33,58.67,0.290796597,"forest"
"11807",54.33,58.67,0.407730673,"forest"
"11808",54.33,58.67,0.47972973,"forest"
"11809",54.33,58.67,0.454545455,"forest"
"11810",60.33,29.83,0.250135943,"forest"
"11811",60.33,29.83,0.263157895,"forest"
"11812",60.33,29.83,0.225399495,"forest"
"11813",60.33,29.83,0.208791209,"forest"
"11814",60.33,29.83,0.214383562,"forest"
"11815",60.33,29.83,0.25409339,"forest"
"11816",62.33,33.67,0.221550856,"forest"
"11817",62.33,33.67,0.227917981,"forest"
"11818",62.33,33.97,0.18998071,"forest"
"11819",62.33,33.97,0.235916984,"forest"
"11820",62.33,33.97,0.173284463,"forest"
"11821",62.33,33.97,0.162215846,"forest"
"11822",62.33,33.97,0.169405171,"forest"
"11823",62.33,33.97,0.145549814,"forest"
"11824",62.33,33.97,0.164223287,"forest"
"11825",62.33,33.97,0.145316456,"forest"
"11826",62.33,33.97,0.129084308,"forest"
"11827",62.33,33.97,0.159784924,"forest"
"11828",62.33,33.97,0.165446288,"forest"
"11829",62.33,33.97,0.156985218,"forest"
"11830",62.33,33.97,0.151162791,"forest"
"11831",62.33,33.97,0.165071261,"forest"
"11832",62.33,33.97,0.165451136,"forest"
"11833",62.33,33.97,0.097033898,"forest"
"11834",62.33,33.97,0.095614903,"forest"
"11835",62.33,33.97,0.121206598,"forest"
"11836",62.33,33.97,0.157049892,"forest"
"11837",62.33,33.97,0.224314272,"forest"
"11838",62.33,33.97,0.143331322,"forest"
"11839",62.33,33.97,0.149094213,"forest"
"11840",62.33,33.97,0.139066339,"forest"
"11841",62.33,33.97,0.128363157,"forest"
"11842",62.33,33.97,0.194868782,"forest"
"11843",62.33,33.97,0.135399546,"forest"
"11844",62.33,33.97,0.127752682,"forest"
"11845",62.33,33.97,0.120486287,"forest"
"11846",62.33,33.97,0.10381163,"forest"
"11847",62.33,33.97,0.170746681,"forest"
"11848",62.33,33.97,0.121484891,"forest"
"11849",62.33,33.97,0.103496503,"forest"
"11850",62.33,33.97,0.100151545,"forest"
"11851",60.83,16.47,0.085034014,"forest"
"11852",60.83,16.47,0.08974359,"forest"
"11853",60.83,16.47,0.0997151,"forest"
"11854",60.83,16.47,0.090614887,"forest"
"11855",60.83,16.47,0.096374889,"forest"
"11856",60.83,16.47,0.105981112,"forest"
"11857",60.83,16.47,0.121635095,"forest"
"11858",60.83,16.47,0.104597701,"forest"
"11859",60.83,16.47,0.158748552,"forest"
"11860",60.83,16.47,0.146666667,"forest"
"11861",60.83,16.47,0.134275618,"forest"
"11862",60.83,16.47,0.191919192,"forest"
"11863",60.83,16.47,0.263010632,"forest"
"11864",57.33,43,0.371939736,"forest"
"11865",57.83,43.33,0.290258449,"forest"
"11866",57.83,43.33,0.250790782,"forest"
"11867",57.83,43.33,0.223931624,"forest"
"11868",57.83,43.33,0.226683292,"forest"
"11869",57.83,43.83,0.259593679,"forest"
"11870",57.83,43.83,0.308737864,"forest"
"11871",57.83,43.83,0.303361574,"forest"
"11872",57.8452005,109.064986,0.235745614,"forest"
"11873",55.09202672,102.9843905,0.235745614,"forest"
"11874",63.24542037,64.7503659,0.215277778,"forest"
"11875",62.78341663,152.9218204,0.232,"forest"
"11876",63.24081218,52.13823355,0.291066282,"forest"
"11877",59.35403022,101.320786,0.228237792,"forest"
"11878",55.73611154,100.441874,0.149282297,"forest"
"11879",58.30816384,78.3221256,0.228237792,"forest"
"11880",67.5936635,33.9030069,0.455737705,"forest"
"11881",62.49143586,64.56117066,0.215277778,"forest"
"11882",62.81849591,56.66474281,0.290874525,"forest"
"11883",50.00912024,134.3218305,0.30625,"forest"
"11884",50.32195659,109.6219458,0.227109515,"forest"
"11885",62.54206188,61.4477168,0.215277778,"forest"
"11886",65.48540428,41.05649436,0.291066282,"forest"
"11887",57.10524748,75.27852336,0.228237792,"forest"
"11888",66.41527161,29.91238205,0.455737705,"forest"
"11889",50.70060957,142.3559745,0.208044383,"forest"
"11890",69.58344341,148.1765552,0.232,"forest"
"11891",59.1529677,84.30972583,0.228237792,"forest"
"11892",56.31669815,100.6287675,0.235745614,"forest"
"11893",54.71652921,156.9392757,0.208044383,"forest"
"11894",56.18212478,103.5217136,0.149282297,"forest"
"11895",56.49842267,97.795324,0.228237792,"forest"
"11896",64.32,100.22,1.079265562,"forest"
"11897",64.32,100.22,1.200345423,"forest"
"11898",63.46789267,57.27403866,0.455737705,"forest"
"11899",65.42292768,80.34399944,0.455737705,"forest"
"11900",65.65215432,48.66212692,0.691860465,"forest"
"11901",58.34028452,103.9319238,0.149282297,"forest"
"11902",55.9131239,96.92027051,0.228237792,"forest"
"11903",67.22803676,54.91903214,0.691860465,"forest"
"11904",62.67865215,105.7559286,0.287943262,"forest"
"11905",64.35193827,46.3292085,0.290874525,"forest"
"11906",64.0168877,68.12691392,0.227969349,"forest"
"11907",61.91009254,116.8963474,0.287943262,"forest"
"11908",61.81210123,32.36326747,0.291066282,"forest"
"11909",57.64610586,31.13356696,0.252109705,"forest"
"11910",54.75687958,106.2580857,0.227109515,"forest"
"11911",59.45959126,105.2425299,0.227109515,"forest"
"11912",57.92372576,69.96656382,0.252109705,"forest"
"11913",57.73155866,73.94469581,0.228237792,"forest"
"11914",59.00141852,120.8654842,0.287943262,"forest"
"11915",67.73,33.83,0.342766042,"forest"
"11916",59.01689345,103.9844357,0.287943262,"forest"
"11917",54.133333,-115.66667,0.67,"forest"
"11918",54.133333,-115.66667,0.32,"forest"
"11919",51.38721388,139.4428776,0.248062016,"forest"
"11920",59.26651625,87.46458484,0.215277778,"forest"
"11921",66.92492292,33.31881885,0.455737705,"forest"
"11922",63.13717561,134.5746718,0.287943262,"forest"
"11923",56.50472741,156.7618688,0.208044383,"forest"
"11924",63.25082761,95.7535481,0.287943262,"forest"
"11925",64.24052231,38.3236519,0.290874525,"forest"
"11926",61.48218071,106.7156323,0.287943262,"forest"
"11927",51.50030808,138.6921644,0.30625,"forest"
"11928",64.92989163,63.40988042,0.227969349,"forest"
"11929",58.5446476,100.9706349,0.228237792,"forest"
